Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
06/02/2015,Completed - Dup,06/03/2015,15-02425210,Rodent Baiting/Rat Complaint,,,,,,1652 W SUPERIOR ST,60622,1165245.70520633,1905078.67847103,1,12,24,41.895135999009504,-87.6685415276964,"(41.89513599901, -87.668541527696)"
06/02/2015,Completed,06/12/2015,15-02417482,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,Inspected and baited,3413 W MCLEAN AVE,60647,1153320.34498839,1913412.93008753,26,14,22,41.91825115337453,-87.71211876972555,"(41.918251153375, -87.712118769726)"
06/02/2015,Completed,06/12/2015,15-02414277,Rodent Baiting/Rat Complaint,4,0,6,Dispatch Crew,Inspected and baited,2550 W IOWA ST,60622,1159140.94992213,1905901.39287156,26,12,24,41.89752120834691,-87.69094010267665,"(41.897521208347, -87.690940102677)"
06/02/2015,Completed,06/11/2015,15-02423195,Rodent Baiting/Rat Complaint,2,7,4,Dispatch Crew,Inspected and baited,7011 S BISHOP ST,60636,1167879.24188039,1858204.5229972,17,7,67,41.766452258272395,-87.66021820120612,"(41.766452258272, -87.660218201206)"
06/02/2015,Completed,06/05/2015,15-02428169,Rodent Baiting/Rat Complaint,2,0,4,Dispatch Crew,Inspected and baited,6610 W BELMONT AVE,60634,1131706.01142889,1920546.71668413,36,16,17,41.93822929150053,-87.79136688638035,"(41.938229291501, -87.79136688638)"
06/02/2015,Completed,06/11/2015,15-02423628,Rodent Baiting/Rat Complaint,3,0,3,Dispatch Crew,Inspected and baited,2112 N RICHMOND ST,60647,1156595.38648043,1914048.02931519,1,14,22,41.91992818684153,-87.7000687688865,"(41.919928186842, -87.700068768886)"
06/02/2015,Completed - Dup,06/09/2015,15-02428576,Rodent Baiting/Rat Complaint,,,,,,2024 W GRAND AVE,60612,1162818.46299041,1903485.01212267,26,12,24,41.890814113999916,-87.67750088690389,"(41.890814114, -87.677500886904)"
06/02/2015,Completed,06/18/2015,15-02421286,Rodent Baiting/Rat Complaint,5,11,5,Dispatch Crew,Inspected and baited,8004 S UNION AVE,60620,1173024.6124068,1851806.44696737,21,6,71,41.748783100397716,-87.64154711347429,"(41.748783100398, -87.641547113474)"
06/03/2015,Completed,06/11/2015,15-02444405,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,2927 N ALLEN AVE,60618,1152529.61368797,1919254.38482915,35,14,21,41.93429627389371,-87.71486918777856,"(41.934296273894, -87.714869187779)"
06/03/2015,Completed,06/09/2015,15-02443807,Rodent Baiting/Rat Complaint,2,4,0,Dispatch Crew,Inspected and baited,2335 W BARRY AVE,60618,1160268.14918713,1920535.67219408,32,19,5,41.93765549965342,-87.686394567604,"(41.937655499653, -87.686394567604)"
06/03/2015,Completed,06/11/2015,15-02450095,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,2657 W MEDILL AVE,60647,1158081.87368167,1915500.49009671,1,14,22,41.923883596839296,-87.69456740656652,"(41.923883596839, -87.694567406567)"
06/03/2015,Completed,06/10/2015,15-02446647,Rodent Baiting/Rat Complaint,1,2,0,Dispatch Crew,Inspected and baited,10100 S CALHOUN AVE,60617,1194812.88278467,1838494.22532,7,4,51,41.71174473855224,-87.56214516152336,"(41.711744738552, -87.562145161523)"
06/03/2015,Completed,06/12/2015,15-02446739,Rodent Baiting/Rat Complaint,4,2,4,Dispatch Crew,Inspected and baited,7205 S SPRINGFIELD AVE,60629,1151612.39849792,1856551.53216617,13,8,65,41.762250037616525,-87.71988603314293,"(41.762250037617, -87.719886033143)"
06/03/2015,Completed,06/12/2015,15-02446206,Rodent Baiting/Rat Complaint,4,2,6,Dispatch Crew,Inspected and baited,4700 N CLARK ST,60640,1165429.26972922,1931297.39206969,47,19,3,41.96707770431543,-87.66711910349784,"(41.967077704315, -87.667119103498)"
06/03/2015,Completed,06/10/2015,15-02446276,Rodent Baiting/Rat Complaint,5,6,5,Dispatch Crew,Inspected and baited,3723 W 60TH ST,60629,1152581.40141592,1864565.46289015,23,8,65,41.78422250836704,-87.71612366847633,"(41.784222508367, -87.716123668476)"
06/03/2015,Completed,06/03/2015,15-02440181,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,3256 S PRINCETON AVE,60616,1174818.75007829,1883365.02588877,11,9,34,41.835343335590466,-87.63403210124002,"(41.83534333559, -87.63403210124)"
06/03/2015,Completed,06/18/2015,15-02439836,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,4253 W FIFTH AVE,60624,1148084.74599833,1896236.42620422,24,11,26,41.8712194446494,-87.73179732176091,"(41.871219444649, -87.731797321761)"
06/03/2015,Completed - Dup,06/11/2015,15-02451119,Rodent Baiting/Rat Complaint,,,,,,136 N HOYNE AVE,60612,1162385.99720052,1901032.43933014,27,12,28,41.884093110019066,-87.67915777869403,"(41.884093110019, -87.679157778694)"
06/03/2015,Completed,06/16/2015,15-02442545,Rodent Baiting/Rat Complaint,0,3,2,Dispatch Crew,"Area inspected, no cause and no baiting",6635 N RICHMOND ST,60645,1155467.68750935,1943869.5146214,50,24,2,42.00178294146793,-87.70340665342411,"(42.001782941468, -87.703406653424)"
06/03/2015,Completed,06/24/2015,15-02448260,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",1645 S CHRISTIANA AVE,60623,1154308.80968673,1891363.20300563,24,10,29,41.85772482091789,-87.7090764195568,"(41.857724820918, -87.709076419557)"
06/03/2015,Completed,06/12/2015,15-02439957,Rodent Baiting/Rat Complaint,1,9,1,Dispatch Crew,Inspected and baited,334 N HAMLIN AVE,60624,1151003.93547,1901704.94989367,37,11,26,41.886169035937215,-87.72093654778742,"(41.886169035937, -87.720936547787)"
06/03/2015,Completed,06/05/2015,15-02445514,Rodent Baiting/Rat Complaint,1,10,1,Dispatch Crew,Inspected and baited,5575 W VAN BUREN ST,60644,1139326.61899696,1897458.79002589,29,15,25,41.874737693020045,-87.76392233338075,"(41.87473769302, -87.763922333381)"
06/03/2015,Completed,06/10/2015,15-02442996,Rodent Baiting/Rat Complaint,5,4,5,Dispatch Crew,Inspected and baited,337 W EUGENIE ST,60614,1173578.59011719,1911597.82729208,2,18,7,41.912843629465925,-87.63774307291214,"(41.912843629466, -87.637743072912)"
06/03/2015,Completed,06/09/2015,15-02453601,Rodent Baiting/Rat Complaint,4,6,4,Dispatch Crew,Inspected and baited,5449 W WELLINGTON AVE,60641,1139423.67393398,1919409.34391901,31,25,19,41.93497083282909,-87.76303017418515,"(41.934970832829, -87.763030174185)"
06/03/2015,Completed,06/17/2015,15-02444592,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",2205 W GIDDINGS ST,60625,1160799.23869056,1931512.32920001,47,19,4,41.96776503119556,-87.68413713108623,"(41.967765031196, -87.684137131086)"
06/03/2015,Completed,06/10/2015,15-02453386,Rodent Baiting/Rat Complaint,3,7,4,Dispatch Crew,Inspected and baited,1436 W EDGEWATER AVE,60660,1165686.39618936,1938317.33986626,48,20,77,41.986335182706625,-87.66597259910581,"(41.986335182707, -87.665972599106)"
06/03/2015,Completed,06/15/2015,15-02443453,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",2112 W CULLOM AVE,60618,1161457.4931966,1928536.88247379,47,19,5,41.959586550574166,-87.68179997862957,"(41.959586550574, -87.68179997863)"
06/03/2015,Completed,06/10/2015,15-02445922,Rodent Baiting/Rat Complaint,0,4,3,Dispatch Crew,"Area inspected, no cause and no baiting",4826 W DAKIN ST,60641,1143480.55688979,1925812.10993131,45,16,15,41.95246558822867,-87.7479601353862,"(41.952465588229, -87.747960135386)"
06/03/2015,Completed,06/05/2015,15-02444314,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,7649 S CALUMET AVE,60619,1179799.31482507,1854365.52279769,6,6,69,41.75565334049613,-87.61664416510558,"(41.755653340496, -87.616644165106)"
06/03/2015,Completed,06/12/2015,15-02453697,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,3221 W NORTH AVE,60647,1154745.89182996,1910458.44128548,26,14,23,41.91011532917999,-87.70696046593238,"(41.91011532918, -87.706960465932)"
06/03/2015,Completed,06/11/2015,15-02442215,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,3654 N BERNARD ST,60618,1152739.37587009,1924084.55942788,35,17,16,41.9475464853526,-87.71397005467483,"(41.947546485353, -87.713970054675)"
06/03/2015,Completed,06/09/2015,15-02449174,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,5000 W WRIGHTWOOD AVE,60639,1142616.45591351,1916834.46608773,31,25,19,41.927846231260354,-87.75136068989065,"(41.92784623126, -87.751360689891)"
06/03/2015,Completed,06/11/2015,15-02451597,Rodent Baiting/Rat Complaint,0,10,0,Dispatch Crew,Inspected and baited,7509 S MAY ST,60620,1169953.99997993,1854944.72000273,17,6,71,41.757462133612975,-87.65270797916234,"(41.757462133613, -87.652707979162)"
06/03/2015,Completed,06/09/2015,15-02451637,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,2840 N LOCKWOOD AVE,60641,1140554.17469089,1918486.76416617,31,25,19,41.93241846849305,-87.75889821135068,"(41.932418468493, -87.758898211351)"
06/03/2015,Completed,06/16/2015,15-02447066,Rodent Baiting/Rat Complaint,0,4,2,Dispatch Crew,"Area inspected, no cause and no baiting",1835 W NELSON ST,60657,1163478.66179655,1920278.71007018,32,19,5,41.93688329143412,-87.67460262234964,"(41.936883291434, -87.67460262235)"
06/03/2015,Completed,06/09/2015,15-02448141,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Inspected and baited,8324 S MACKINAW AVE,60617,1199920.69489544,1850413.88639204,10,4,46,41.74432615100972,-87.54303867288394,"(41.74432615101, -87.543038672884)"
06/03/2015,Completed,06/11/2015,15-02445802,Rodent Baiting/Rat Complaint,1,0,0,Dispatch Crew,Inspected and baited,734 W CORNELIA AVE,60657,1170647.53002197,1923457.35092764,46,19,6,41.9454514299823,-87.6481628274555,"(41.945451429982, -87.648162827455)"
06/03/2015,Completed,06/12/2015,15-02441341,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,2154 W COULTER ST,60608,1162387.80649874,1887885.20629303,25,10,31,41.84801583638438,-87.67951882425191,"(41.848015836384, -87.679518824252)"
06/03/2015,Completed,06/12/2015,15-02446685,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,6643 N RAVENSWOOD AVE,60626,1163145.66222982,1944271.75011052,49,24,1,42.00272820526576,-87.67514901809565,"(42.002728205266, -87.675149018096)"
06/03/2015,Completed,06/10/2015,15-02437501,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,4340 N HARDING AVE,60618,1149279.54826818,1928553.19011208,39,17,16,41.95987665034182,-87.72657131573193,"(41.959876650342, -87.726571315732)"
06/03/2015,Completed,06/10/2015,15-02437856,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,4315 N ELSTON AVE,60641,1149181.83868133,1928243.49952891,39,17,16,41.959028734506376,-87.72693860098568,"(41.959028734506, -87.726938600986)"
06/03/2015,Completed,06/08/2015,15-02445277,Rodent Baiting/Rat Complaint,3,5,5,Dispatch Crew,Inspected and baited,619 W 43RD ST,60609,1172776.85998554,1876390.40956761,11,9,61,41.81624972176404,-87.64173040054742,"(41.816249721764, -87.641730400547)"
06/03/2015,Completed - Dup,06/04/2015,15-02444019,Rodent Baiting/Rat Complaint,,,,,,3849 S LOWE AVE,60609,1172597.55562223,1879407.95189456,11,9,60,41.824534101213025,-87.64229910269181,"(41.824534101213, -87.642299102692)"
06/03/2015,Completed,06/09/2015,15-02439820,Rodent Baiting/Rat Complaint,4,10,5,Dispatch Crew,Inspected and baited,520 E 80TH ST,60619,1181175.51611632,1852078.65442053,6,6,44,41.74934635397685,-87.61167106182282,"(41.749346353977, -87.611671061823)"
06/03/2015,Completed,06/11/2015,15-02439221,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,2671 W MAYPOLE AVE,60612,1158539.9656827,1900851.41677688,27,12,27,41.88367595057028,-87.69328580340293,"(41.88367595057, -87.693285803403)"
06/03/2015,Completed,06/12/2015,15-02447372,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,4325 W MARQUETTE RD,60629,1148593.05056577,1859819.00368704,13,8,65,41.77127508351337,-87.73086862213718,"(41.771275083513, -87.730868622137)"
06/03/2015,Completed,06/11/2015,15-02455395,Rodent Baiting/Rat Complaint,1,5,1,Dispatch Crew,Inspected and baited,3101 W WARREN BLVD,60612,1155705.68472448,1900189.42720982,28,12,27,41.88191692125039,-87.70371139682389,"(41.88191692125, -87.703711396824)"
06/03/2015,Completed,06/09/2015,15-02445096,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,10458 S CHRISTIANA AVE,60655,1155849.95739789,1835074.72740385,19,22,74,41.70323003680967,-87.70492935526352,"(41.70323003681, -87.704929355264)"
06/03/2015,Completed,06/10/2015,15-02437373,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,4344 N HARDING AVE,60618,1149278.74826818,1928580.09011208,39,17,16,41.95995048145954,-87.72657355664651,"(41.95995048146, -87.726573556647)"
06/03/2015,Completed,06/08/2015,15-02439155,Rodent Baiting/Rat Complaint,4,4,4,Dispatch Crew,"No contact, left door hanger",6246 N TALMAN AVE,60659,1157529.32892826,1941361.10266678,50,24,2,41.99485788963168,-87.69589082182885,"(41.994857889632, -87.695890821829)"
06/03/2015,Completed,06/10/2015,15-02444325,Rodent Baiting/Rat Complaint,0,3,2,Dispatch Crew,"Area inspected, no cause and no baiting",1354 N ADA ST,60642,1167056.76588144,1909218.31631303,2,14,24,41.906456743406444,-87.66177097793671,"(41.906456743406, -87.661770977937)"
06/03/2015,Completed,06/12/2015,15-02441395,Rodent Baiting/Rat Complaint,0,7,1,Dispatch Crew,Inspected and baited,1955 N KENMORE AVE,60614,1168925.15891674,1912849.68107373,43,18,7,41.91638107476635,-87.65480214899547,"(41.916381074766, -87.654802148995)"
06/03/2015,Completed,06/12/2015,15-02442076,Rodent Baiting/Rat Complaint,1,3,2,Dispatch Crew,Inspected and baited,4152 N GREENVIEW AVE,60613,1165319.59838779,1927750.00001993,47,19,6,41.95734585509847,-87.6676236849322,"(41.957345855098, -87.667623684932)"
06/03/2015,Completed,06/10/2015,15-02437670,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,4319 N HARDING AVE,60618,1149283.74826818,1928412.39011208,39,17,16,41.959490203189326,-87.72655953993487,"(41.959490203189, -87.726559539935)"
06/03/2015,Completed,06/17/2015,15-02449868,Rodent Baiting/Rat Complaint,2,1,3,Dispatch Crew,Inspected and baited,2651 W FITCH AVE,60645,1157399.92392653,1947332.17267781,50,24,2,42.01124536833831,-87.69620338712092,"(42.011245368338, -87.696203387121)"
06/03/2015,Completed,06/09/2015,15-02437224,Rodent Baiting/Rat Complaint,1,3,2,Dispatch Crew,Inspected and baited,3252 S PRINCETON AVE,60616,1174818.05007829,1883391.52588877,11,9,34,41.83541606941352,-87.63403387813051,"(41.835416069414, -87.634033878131)"
06/03/2015,Completed,06/09/2015,15-02444950,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",2654 W WINNEMAC AVE,60625,1157752.18559916,1933438.85548106,40,20,4,41.97311432817824,-87.69528813816316,"(41.973114328178, -87.695288138163)"
06/03/2015,Completed,06/11/2015,15-02444319,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,Inspected and baited,19 S HOYNE AVE,60612,1162415.80250223,1899920.05253131,27,12,28,41.881040002164504,-87.67907947155189,"(41.881040002165, -87.679079471552)"
06/03/2015,Completed,06/09/2015,15-02456665,Rodent Baiting/Rat Complaint,4,4,4,Dispatch Crew,Inspected and baited,2818 N LONG AVE,60641,1139887.34506869,1918295.03012181,31,25,19,41.93190456419031,-87.76135346642444,"(41.93190456419, -87.761353466424)"
06/03/2015,Completed,06/09/2015,15-02442087,Rodent Baiting/Rat Complaint,3,4,4,Dispatch Crew,Inspected and baited,3731 S LOWE AVE,60609,1172578.56179,1880153.20817792,11,9,60,41.826579572224375,-87.6423467950938,"(41.826579572224, -87.642346795094)"
06/03/2015,Completed,06/05/2015,15-02438078,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",5614 S ARCHER AVE,60638,1143112.47986992,1869341.01331762,14,8,56,41.79750868740129,-87.75072230320913,"(41.797508687401, -87.750722303209)"
06/03/2015,Completed,06/16/2015,15-02445284,Rodent Baiting/Rat Complaint,5,5,5,Dispatch Crew,Inspected and baited,1501 W WELLINGTON AVE,60657,1165783.39709582,1920004.55967598,32,19,6,41.93608210032281,-87.6661402718062,"(41.936082100323, -87.666140271806)"
06/03/2015,Completed,06/10/2015,15-02437660,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,4320 N HARDING AVE,60618,1149283.54826818,1928419.09011208,39,17,16,41.95950859236826,-87.72656010080847,"(41.959508592368, -87.726560100808)"
06/03/2015,Completed,06/09/2015,15-02452971,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",10337 S SAWYER AVE,60655,1156500.07226728,1835902.8521009,19,22,74,41.70548952043964,-87.70252654236484,"(41.70548952044, -87.702526542365)"
06/03/2015,Completed,06/10/2015,15-02449013,Rodent Baiting/Rat Complaint,4,10,5,Dispatch Crew,Inspected and baited,2200 W CHICAGO AVE,60622,1161593.4137983,1905302.49389212,2,12,24,41.89582703839332,-87.68194919836122,"(41.895827038393, -87.681949198361)"
06/03/2015,Completed,06/05/2015,15-02436476,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",6221 W ADDISON ST,60634,1134266.74840179,1923291.38608741,36,16,17,41.94571615306763,-87.78189056371444,"(41.945716153068, -87.781890563714)"
06/03/2015,Completed,06/05/2015,15-02444979,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,"Area inspected, no cause and no baiting",1358 N BOSWORTH AVE,60642,1165829.90493422,1909134.5717123,2,14,24,41.9062532111637,-87.6662800935977,"(41.906253211164, -87.666280093598)"
06/03/2015,Completed,06/11/2015,15-02441025,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,1700 W JACKSON BLVD,60612,1165117.56368483,1898681.62858942,27,12,28,41.87758471847428,-87.66919399211301,"(41.877584718474, -87.669193992113)"
06/03/2015,Completed,06/17/2015,15-02443340,Rodent Baiting/Rat Complaint,0,6,1,Dispatch Crew,"Area inspected, no cause and no baiting",4834 W CORTLAND ST,60639,1143733.45008517,1912192.77797506,36,25,19,41.915088087397876,-87.74737266035491,"(41.915088087398, -87.747372660355)"
06/03/2015,Completed,06/24/2015,15-02438338,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",3436 W 13TH PL,60623,1153668.9822843,1893690.43997205,24,10,29,41.86412376352458,-87.71136309870735,"(41.864123763525, -87.711363098707)"
06/03/2015,Completed,06/09/2015,15-02442147,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,3722 S LOWE AVE,60609,1172576.96179,1880213.50817792,11,9,60,41.82674507625342,-87.642350885843,"(41.826745076253, -87.642350885843)"
06/03/2015,Completed,06/11/2015,15-02449632,Rodent Baiting/Rat Complaint,1,0,2,Dispatch Crew,Inspected and baited,5000 S DORCHESTER AVE,60615,1186403.01948811,1872125.78143443,4,2,39,41.80423546900415,-87.59188226810572,"(41.804235469004, -87.591882268106)"
06/03/2015,Completed,06/10/2015,15-02437553,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,4336 N HARDING AVE,60618,1149280.34826818,1928526.39011208,39,17,16,41.95980309363048,-87.72656907221827,"(41.95980309363, -87.726569072218)"
06/03/2015,Completed,06/09/2015,15-02455649,Rodent Baiting/Rat Complaint,0,2,3,Dispatch Crew,"Area inspected, no cause and no baiting",6326 N HERMITAGE AVE,60660,1163622.25717333,1941956.74477974,40,24,77,41.99636570322468,-87.673461300142,"(41.996365703225, -87.673461300142)"
06/03/2015,Completed,06/09/2015,15-02448758,Rodent Baiting/Rat Complaint,4,8,6,Dispatch Crew,Inspected and baited,7132 S GREEN ST,60621,1171868.9448921,1857559.49237192,6,7,68,41.764595606603116,-87.64561337153236,"(41.764595606603, -87.645613371532)"
